No_Fault,Fault_4,Fault_11
0.7617006307522284,0.6497709800093165,0.783029891226442
0.7747761888057442,0.5959420269361623,0.7574685083565413
0.7855503918931516,0.625130693603792,0.7753295565288102
0.7666636610428752,0.6428891888034293,0.7814302889445812
0.7926074651292804,0.6421970033072489,0.7914799135870738
0.7959845909929449,0.670633373612145,0.7905687470367223
0.7858294274570998,0.6956277308841314,0.7779338096826942
0.8368778510448859,0.6865214312226705,0.7539182407781578
0.8368778510448859,0.7875225058122693,0.7778526103628282
0.863713935583601,0.827392307811398,0.722810719603144
0.8868261372080615,0.8261840836455069,0.7376957259170236
0.8699941007429122,0.8380040889724942,0.7162263110231041
0.9042433401651899,0.8308942878266529,0.6994342473344303
0.899175677225779,0.8079596426111171,0.7119564504444544
0.9079708281710023,0.7927697483311329,0.7982080826481168
0.9154531925549589,0.8030903268178321,0.7868551268251471
0.912119108551422,0.8082220973084548,0.7331952450392671
0.8753028438998551,0.8225441790058233,0.7272373799526644
0.8482676540187692,0.7854585651577761,0.7110078796898032
0.8173415133289252,0.7883368300207224,0.703640501149527
0.848530223493258,0.7880774316777603,0.7425569904600205
0.8510151838656004,0.8129065921004884,0.7803592656405924
0.8683476245916464,0.8129065921004884,0.7948032479642162
0.8683476245916464,0.8290156213839892,0.792789950976948
0.8864898178234583,0.8369772625935765,0.7660574031139509
0.8900147179464509,0.8447077606648487,0.7795843749169169
0.8891591362602054,0.8465837991491819,0.7565057758542587
0.8891591362602054,0.8354375743835337,0.7649531044522871
0.8891591362602054,0.8291116603418064,0.7668068933649829
0.8891591362602054,0.8124812785769495,0.8080964133155484
0.897467440523561,0.7990332675492304,0.8015944049978254
0.8974643567084006,0.8025228837659791,0.8113823873581489
0.8974643567084006,0.7941700861662673,0.8247522884414713
0.8973858138375611,0.7765323504454719,0.7878215438147721
0.8974643567084006,0.7835762750134115,0.8032670659482106
0.8611296847474698,0.758050537120306,0.7584901375204313
0.8498373408714686,0.7282498788077866,0.7184487794755483
0.8225753344133274,0.7062249766549206,0.7106918329123553
0.8106431430812836,0.7557826057292502,0.7226555977525285
0.8148367163720219,0.7749321497022478,0.7585038036510908
0.7967559746180489,0.778619548379923,0.7630683633102967
0.7778544070382708,0.73319004013315,0.6830397853803519
0.7274256482682194,0.7189218344503188,0.6914805648808706
0.6741524298302961,0.7389142129887123,0.6952908741745422
0.7047511301361139,0.6855006557414587,0.6931737949567262
0.716406422300583,0.6497232369909465,0.6952908741745422
0.7201790682505504,0.6591354933935116,0.6748686064164577
0.7060732582315491,0.6121392417104826,0.7259923527322304
0.692654080206697,0.6371240641907937,0.7200429730190294
0.6762253213425832,0.6415499548523421,0.7355238954569355
0.7174856003521182,0.6342825857644618,0.7732791588222903
0.7287010867446212,0.6729135073658536,0.7528991372199093
0.6900467670580562,0.6438320509872436,0.7738539926447445
0.6469883408380787,0.6438320509872436,0.6299576176673025
0.6178928839074287,0.6128526646462239,0.6176148256491492
0.6739435991214803,0.625872181028542,0.6314570572709921
0.6571049355985707,0.5996607436466797,0.6641592084156551
0.685816149668006,0.5904066676145349,0.7151475273552051
0.7237343753553969,0.6569369609324159,0.6979621244335907
0.7111207123705334,0.633882446893673,0.6575382391517732
0.6885383388550727,0.5946330770395405,0.6342223508242816
0.7130883284104063,0.5600328278822575,0.6426208967887624
0.7392505500578367,0.5721346847155301,0.7054841416634307
0.7686329449027175,0.5985929975145547,0.6996817738501964
0.7484057236793279,0.6090601722297315,0.7172289805608434
0.787987158642451,0.6742134839214786,0.7095976824190751
0.792247961045442,0.7196421838980224,0.7524124938325085
0.7904200367365151,0.7006436464911591,0.7639431217511952
0.7597627724813263,0.7055553214670307,0.7632984761438946
0.7363938459843791,0.7185999927964939,0.7983313709896994
0.6933309679860946,0.6665633163966956,0.771760039971194
0.7353846787909097,0.7090932227386374,0.7614582061644651
0.7283706625948444,0.7001375244734317,0.8037287362002122
0.6630749750797348,0.7407347132477591,0.8031885903302549
0.6729420652471657,0.71343989824922,0.7998809722538096
0.6483479236275321,0.6975590448615883,0.8014231012141354
0.6590313409570318,0.6344995436708267,0.7755371101868355
0.6302650878788916,0.6220218789670934,0.7985385625251709
0.6265223893752492,0.63305229947975,0.7969556365026951
0.6035524433326163,0.63305229947975,0.7829872657992708
0.616108583477925,0.7074983760774403,0.7831991835065949
0.6333633881544669,0.7186452857809852,0.8636022361465299
0.6122983842658258,0.7180314445158249,0.9017812051628947
0.5531237420055224,0.6964198365216233,0.892977110640902
0.5813581475738013,0.7048265014976667,0.8716107503461733
0.6209253543881282,0.5992028448593695,0.8258526167723917
0.6052984117056311,0.5436805704803418,0.7743535083918062
0.6011297500574324,0.5475085918121895,0.7781461036773133
0.6145057448052225,0.5120094133353118,0.7661696716121053
0.65417857286163,0.4874017201294746,0.7030820202748396
0.6646795725222786,0.5151449537226518,0.5744638831043075
0.6587059716114232,0.5544470130120916,0.5684452234760039
0.7132292360280418,0.567099215358931,0.40451776289228414
0.7195716055192246,0.5732746442810314,0.39406014316445803
0.7279022507598182,0.5651707320322055,0.4211210241407802
0.7503167300548542,0.6109856895341931,0.3618076961963627
0.7493153433529047,0.59095987987215,0.3618076961963627
0.7694099808655182,0.5536443420092767,0.2583463294251836
0.7538671317608281,0.5418638834590317,0.3328544759487107
0.7487471897195465,0.5446520828661339,0.389937360026721
0.7381348418081395,0.5691675643288518,0.4242320268225055
0.7238558350173641,0.5868449044509957,0.4714576690115349
0.7141328586221096,0.6136522148683132,0.41119582845104624
0.7133837637568848,0.6275618056324782,0.37055809101405673
0.6714799182652578,0.5809912439697537,0.41272520927450573
0.6527444797436479,0.5751663056633379,0.3340456837343686
0.6636004837838811,0.5933624312306083,0.3475048241377498
0.5959739695260811,0.6276726580418974,0.3692653874609851
0.6004775895977682,0.649563253069707,0.3356806320175383
0.6289432292730738,0.666145343197662,0.24672425667785824
0.6493135451917215,0.6392057082095781,0.1638233712431876
0.6498553926763737,0.6344179538518291,0.21126266702299812
0.6498553926763737,0.607355339086198,0.3042504017932949
0.6511073891963881,0.5744033589562004,0.392829131481872
0.6692054066456672,0.4803616634699402,0.40658698926268233
0.644009992756468,0.5116822311720214,0.4982921902541494
0.6358370089751887,0.5235839591870193,0.49428995990616525
0.6246545085728523,0.570124520334484,0.44002228007725597
0.6497811530179487,0.5539518987809918,0.45178935797821734
0.6169701287072785,0.5749213831523323,0.43987368654109704
0.6128149301605176,0.5569371051849907,0.4421745351852722
0.6019299450378244,0.5622903347497317,0.5185533715658367
0.6432252618130153,0.5628232643101765,0.548023933400608
0.630595000370499,0.5964032900844871,0.6688319466699612
0.613062208599763,0.6024085449106678,0.7208271632083726
0.61744875456258,0.6004097223339577,0.7233363465594
0.6700263184771595,0.612065011444086,0.7643755372731604
0.6700263184771595,0.6270347298579514,0.774789544175841
0.6754534859484316,0.6595434486363784,0.8222062401193718
0.6400239373730094,0.647329923802831,0.8208826411283926
0.6101692712046302,0.6287191056907654,0.8381409279065515
0.6164536771114537,0.6465588641866653,0.8425251521707963
0.5929180308014026,0.5872799247186067,0.8642009600632246
0.6225041192903072,0.6177726686599213,0.8800808022749601
0.6047715367786952,0.6578187747736192,0.8800808022749601
0.5961583334336443,0.6142552064777276,0.880080802274956
0.6361751617170297,0.6091784784129529,0.8628148301591562
0.643411496772393,0.6091784784129529,0.8045804849243662
0.5649035922901141,0.6530739179930749,0.8435823328344336
0.5960253498036203,0.6252659959210237,0.8219973898550064
0.6460275755300521,0.6676221008334591,0.8120581780490902
0.6460275755300521,0.6640528341276882,0.7709774715439117
0.6460275755300521,0.6636180839400134,0.7084718871776116
0.6460275755300521,0.6700632255226309,0.673520488516711
0.6228271482924334,0.6576057534796372,0.6844473080592638
0.61462976802527,0.6576057534796372,0.6831812387162298
0.6467532095190481,0.5984977386906672,0.682278340027185
0.6245566893947244,0.6446108647470472,0.7396622221382056
0.6497535706756561,0.5487796411096253,0.7162115583917145
0.6429195275736461,0.5826025075623337,0.7047824001739409
0.6363574525909542,0.6212870149221001,0.7294123852359684
0.6603064275643049,0.5868918984413876,0.7338995278636891
0.6441210699747502,0.6047598381433309,0.755682715199546
0.6104508889409371,0.620475839407168,0.7589501327339464
0.5935270817685363,0.5263988416451792,0.6807200203011647
0.5901096747171934,0.4617737828436013,0.6890901269257597
0.5662618450226031,0.46181907494779895,0.6837190373225557
0.5520342650567774,0.5054849339554924,0.6870023541344483
0.5396667831467903,0.4464030823917734,0.6729068871269388
0.5403087317680593,0.4631903874952034,0.7045045747388505
0.5144253102232349,0.47995215351097825,0.7095673573676546
0.5724057869636628,0.44775502821787455,0.6985895003545384
0.5715736551970356,0.48356034915706536,0.7379533085319565
0.5152838439573763,0.49306730074047606,0.7710339920612345
0.5542498890135024,0.4888453230042604,0.757719451994293
0.542707611600484,0.4875442439039715,0.7295373386131653
0.5643457937487761,0.49552522072632954,0.726148453328949
0.5582519517659579,0.48452255308130304,0.6880871191838194
0.6250545753216289,0.5226531458313168,0.7093700116058107
0.6252708115852164,0.6479427401133353,0.7093700116058148
0.5135857808959484,0.6639277741347771,0.7247159019025343
0.558330028239353,0.6445144462592659,0.7316817996972503
0.5295575607740561,0.6700130501145816,0.652159753693062
0.5486291183742943,0.680540290387146,0.6632678838497001
0.5995445677133192,0.6448603878646423,0.6819969082798476
0.5520956924976459,0.6390982798280184,0.6449188116946039
0.5502923563071961,0.6372584724574129,0.6733043107833298
0.5416520126552,0.5845302608474668,0.6502486768930963
0.5416520126552,0.5867511416112369,0.692960912488392
0.5416520126552,0.6145872037293796,0.7034877820246648
0.5558043426852078,0.6893838971283752,0.7114946415468216
0.6221690616115291,0.7330934500687607,0.6673483331547905
0.5842639296562497,0.7363309849808372,0.6987119839833226
0.6221218276077725,0.7086276879579068,0.6909619251902284
0.6877250105425078,0.7280410140202829,0.7061655759987058
0.7274604524740097,0.6997520031350746,0.7448758496518424
0.7567399696676427,0.7348781703541434,0.7328195996337736
0.785644169274512,0.7427551257671902,0.7354311484837515
0.7858106124498502,0.7312865474247032,0.7155889010189785
0.8044585496680438,0.6749055440312628,0.716869129725034
0.7831697225888129,0.6479479473447985,0.7566743785556925
0.7807947317120963,0.5900825011166453,0.7441243526993828
0.8109102271731543,0.626199873881657,0.7642935893758953
0.7987841131396974,0.5707877807173467,0.7942329464736958
0.7854491253209762,0.6402025273130942,0.7785029269240386
0.7099113274409592,0.7092057943701059,0.7785029269240386
0.7017529799190072,0.6963428956590687,0.7724426839407982
0.696094532934849,0.6857758783183623,0.7738654429827754
0.6865450941409281,0.693033802610938,0.7642130311933548
0.7009759278672593,0.689859758314118,0.7391273643676138
0.7055732849235444,0.6665047336032471,0.7510892931148234
0.762242956653524,0.572193716276736,0.7724406548808468
0.7472265251281054,0.5621119660165852,0.7228668297812423
0.727263125681626,0.5705349161616347,0.657256302563394
0.6894327273733943,0.571572443386246,0.6763732699668298
0.6707052045660947,0.6937463771371164,0.6755545119879139
0.681095622848655,0.7093405272385384,0.6835593156306999
0.681095622848655,0.6828264006917164,0.6785778669744803
0.6443852833670897,0.6427301841543944,0.6763182762488477
0.631311292715241,0.5418953906018313,0.6763182762488477
0.626519291340939,0.5314201571527025,0.635774887257098
0.6176250650711719,0.5418964702572929,0.628003757512476
0.6250878158700669,0.5861406259346003,0.6141537186788661
0.6445838037544659,0.5913236940467574,0.6432537272227313
0.676735622030747,0.531355891505405,0.6374076429912542
0.6658401866045024,0.39925309562690037,0.6709200875934709
0.637552296141879,0.37749982644680147,0.7034510129305808
0.6763980880480991,0.3862742674176427,0.7253598911294404
0.6606880585564064,0.37512761337744716,0.7127914996404817
0.6464343442407067,0.3937978504542058,0.7096454006226992
0.6526919732456075,0.39898965333749714,0.6926524347175766
0.6162577396338038,0.5137111778648861,0.697417014278878
0.549823329711125,0.47759368506682404,0.6910698829079097
0.5201090985932403,0.6459169087608261,0.7348086720447008
0.4507083478197677,0.7074026564674062,0.7521270354250317
0.4780693516938871,0.7564475339401401,0.7310286516821409
0.5374244983513371,0.7538203541444368,0.7507228053843769
0.5329342657566261,0.7398227803512278,0.7456958475902776
0.5021383502160862,0.5910598434614606,0.75627801154552
0.5232878612476861,0.5888500353727161,0.7811808506048505
0.5230074233462555,0.5677239366861333,0.7704715900833454
0.525811028062163,0.4858568912924684,0.7935050901307732
0.5206197162723544,0.5770915541601634,0.7883809911960951
0.5913820044861174,0.5065540693093796,0.8044414478350735
0.5975612153543949,0.4670717468881623,0.8279879858500248
0.5636864158432473,0.5019943441872597,0.7778718583512115
0.6051766819133686,0.5045330312547965,0.7432175850287668
0.6466478504169916,0.5697968202056783,0.6956703450928416
0.6466478504169916,0.5902813562816065,0.6670932787593926
0.6003153737590484,0.5814760722745399,0.6726559857392509
0.5431879594652289,0.6566906526184599,0.6726559857392509
0.5235971030324144,0.6861759754375103,0.5659777922195697
0.5753167122383309,0.6955864567362312,0.6760224392388416
0.5928163732777169,0.6521785695660522,0.7376297202617276
0.5820031775060337,0.6858321665918975,0.7791395018528683
0.5798957778081308,0.6546629875672415,0.7991057643648485
0.5782204321183927,0.679542645277735,0.7679833696418248
0.5831784422934743,0.6294273555490739,0.7791395018528724
0.5367366585853999,0.6105965149052612,0.7811462098236761
0.5647553618291021,0.6446423712929713,0.7887575855402916
0.6197397009914457,0.6332624660810646,0.7694747698856478
0.6240865457390522,0.639260105035303,0.7177359347356904
0.7330270356399716,0.639142431030435,0.710422259761083
0.7116119563584947,0.6590215374723707,0.72700350094415
0.7082792849705583,0.6891983917117908,0.7007972581201061
0.6603298899749622,0.6877816031859861,0.7269600781367217
0.6573585194755467,0.5430164364441799,0.6871091572057549
0.6634336603527007,0.631456547702308,0.6743654661400226
0.700058964163094,0.5994117172748417,0.6901864137674429
0.7127315779588929,0.6190752753882335,0.7237089588297512
0.7041578982805489,0.6562123278780515,0.6740097559599488
0.6730663145617761,0.7299050152889514,0.5386483569098083
0.6600302008400825,0.7171730793407918,0.5386483569098083
0.6112569904680012,0.740551810267095,0.5109837604307838
0.6063928697063423,0.6839340069186761,0.5109837604307838
0.5832379534603624,0.70112448650159,0.5013728180766193
0.6098234329408327,0.7301858452444304,0.5831852888496829
0.619189228681026,0.6661811833702646,0.5811111869331611
0.5665030350599635,0.6861511196125731,0.5744795212438079
0.5665030350599635,0.6626075988895846,0.6546778967765142
0.5780842037867466,0.6819674845240944,0.6421157889421968
0.5985070120183855,0.7186547569090296,0.7064954355513833
0.5744482355721896,0.7470709237532078,0.7449464620616191
0.575902209897532,0.7504730111628242,0.7195590841804134
0.5714645671262415,0.7256684302961887,0.6571801842695244
0.5688755391689125,0.7472675889312378,0.6992822605016383
0.5722569709335651,0.7811785983482944,0.7034352781533532
0.5948985189489231,0.821463022823832,0.6967921488747998
0.6271748851475862,0.8249785647710041,0.6649080038287597
0.6193959325464484,0.7753413363105744,0.6747097433159409
0.656212883756735,0.7740503577783845,0.6523867283339391
0.6885203149065042,0.7777549290069457,0.678759551117941
0.6550364130903444,0.7841466423202302,0.6144373593876138
0.687950856454163,0.7787595776221388,0.580312713225667
0.7024650725382121,0.7740525055611038,0.6141326538605169
0.7256942847943174,0.7976080178365997,0.651260454764652
0.7199506186787352,0.7985486164365144,0.6503937937543224
0.7268621646365881,0.7985486164365144,0.615714969022531
0.7265067050866749,0.7988174072536647,0.635373034214963
0.7165925448611697,0.762139627689898,0.6798521893838483
0.6569064807695814,0.8074250260442459,0.6166231875837157
0.7013551814961334,0.7542938876474126,0.6601054988853037
0.7556011483493472,0.7582457323854812,0.6601054988853037
0.7399279410145789,0.7845643095248694,0.6645248255715008
0.7407126866509973,0.8343934164716937,0.6645248255715008
0.7351406115423801,0.8045589417329143,0.6706691450066913
0.7234631226717585,0.8107700612217105,0.6416477150388539
0.7294741900640033,0.7596082297725775,0.6749300874929953
0.7385518024424205,0.7096693527909357,0.6738322554280375
0.7294741900640033,0.7205135266846681,0.6855297530080376
0.7549353336690126,0.7429939260897659,0.6836705232483447
0.7789272745399035,0.7566183318116428,0.6858515344484405
0.7716743382627546,0.7516401794330143,0.6928878423445424
0.7479760652726389,0.697934468670035,0.7200940109815941
0.7936077501152569,0.7222569969295471,0.7618874147269219
0.8111722732538034,0.7662824875826676,0.7267351051919095
0.8189382995951595,0.7983180323383396,0.6952271685540296
0.8840470612279859,0.8014164416323425,0.721992260680587
0.8805587066675415,0.8494322873127633,0.6895826432011287
0.8845593912614458,0.8540787462500289,0.7076244645629031
0.8708080369643001,0.841491747818092,0.7041345395367893
0.8759873268127747,0.841860662183282,0.6936369241604604
0.8904856684184445,0.7840853771944698,0.6596637106196855
0.890175413238657,0.8334244484339572,0.6178310891979182
0.8962157844517711,0.8408031895968481,0.6163865111371227
0.8286136728156023,0.8219426403665931,0.5997193047362466
0.8113794402329761,0.8088342936064896,0.5837486660445856
0.8232396448571456,0.7738051478539436,0.6026880535146688
0.869286221966056,0.7687679100745366,0.5376819772248476
0.895298944883834,0.7978549231783686,0.5269760797198516
0.8545369296697772,0.8452120625254118,0.5277992048586565
0.7737818346226236,0.7883501619444007,0.5799108509619939
0.7583830444254485,0.7957019624275221,0.631133705878219
0.7526280016800632,0.8083681187992174,0.6968611571099217
0.7676416167428431,0.7932594205181878,0.7297974825637926
0.7853678740922716,0.8014124612654652,0.7518219794691914
0.7591615495365974,0.7804576967816955,0.7534133958300404
0.7704491001275322,0.7825337439049446,0.7765336345399739
0.75278463316274,0.7948440325534549,0.7939325827652887
0.7490307687679216,0.770282516130683,0.765740696740378
0.8135470895890083,0.7470110223641968,0.7814056204191703
0.843645717803646,0.8274102566891829,0.811517924239978
0.8194877552435674,0.8327985915942119,0.7947224683035817
0.8110936157110757,0.809203207971692,0.7857835855461537
0.8411099925587306,0.8336337205226072,0.7368796493530927
0.8327342897147205,0.7829237853552621,0.7402020640723805
0.8234576920291997,0.745716512629859,0.730744694755265
0.839924299037693,0.7446634369255059,0.7882486702913477
0.8540757228148543,0.7172691128468516,0.7613572854059671
0.8305887848009511,0.7239350690815163,0.7169086863870617
0.8474096091942509,0.7368402758128805,0.7498214815270767
0.7871098400685216,0.7905806870639595,0.7497664981166625
0.7869895786871987,0.7905806870639595,0.7600426237891057
0.7677460943175495,0.7844465993907391,0.7710318863383326
0.7592826432025909,0.7538833446199523,0.7825386926438208
0.7541593774887497,0.7271169201367794,0.7749192293098064
0.7298309171793633,0.6780814104615219,0.7838214587419156
0.707274411004109,0.6632277188560515,0.778426822214895
0.720104513450333,0.7033575943083282,0.7618046502312638
0.7083116211610735,0.6907101691671996,0.7590392144435276
0.7536811686095095,0.6991841960837697,0.7765961513938506
0.7897978022490321,0.6780277514521452,0.7668711046511422
0.7790934696844911,0.7285798928026134,0.7471079986204849
0.7249050090253107,0.7062380898714236,0.7956437759094104
0.7294513958422745,0.7122134186283897,0.7538365106925791
0.6822367037424272,0.7360551222117568,0.7635899563149546
0.7186557196216249,0.7462695322237101,0.7510323323134925
0.6683287655795815,0.710679714548679,0.7504593848289145
0.6028397486286046,0.7410763130342698,0.7670678594136617
0.6883651096445232,0.693428761005147,0.7301827787868362
0.6857472865588915,0.7274590402891219,0.637933203715625
0.6990333018631958,0.736758297633471,0.6411418855127721
0.6901390755934327,0.7113097734112688,0.6416817652493223
0.7104011798848185,0.7186109838533775,0.6031997182982121
0.7529710502468216,0.7317241950580722,0.6173707705291062
0.7225185332144494,0.7393809637598697,0.5927766109365143
0.7029722904525796,0.7212662317295552,0.5927766109365143
0.6940526212446219,0.7070609027917862,0.5735238049698101
0.6778069892627906,0.6948162240140257,0.6215940172379657
0.6436210772287785,0.7619027236125424,0.7222498334759937
0.704793655707639,0.7846440936940566,0.697653728473994
0.7483238581758819,0.8096111890423763,0.7178890930948444
0.7034360900267463,0.8329414582927968,0.6988996144667242
0.6683570921776099,0.8249914272885768,0.7122494224595876
0.6033720254360988,0.8671214587370456,0.6724177347081204
0.6208304773777729,0.8671214587370416,0.6403058885956142
0.5972868140461606,0.8812835022308148,0.6717734777276345
0.6045455537589911,0.8812835022308148,0.6804986823911808
0.5747393797339441,0.9239813721777129,0.6910803453754839
0.5596123914264193,0.9128351474120646,0.6910803453754839
0.5306977191977272,0.8997122581388902,0.692094641510536
0.5353897698594203,0.8963313279878755,0.7178390956601133
0.6320074339389432,0.8812425043550272,0.7341463636336087
0.6449131468482635,0.8980858753366737,0.7341463636336087
0.6458174971200719,0.8862668024543592,0.7339291425522408
0.6602949255825374,0.8556483562791941,0.7235516335151793
0.6874121514265332,0.8402216015684315,0.7182567099966455
0.7076934028506612,0.8358613495439388,0.7393225684777861
0.7048222263137651,0.8431474262208657,0.7217333343351764
0.6945850827018525,0.8343256757900098,0.6707660867277695
0.7066662175537618,0.8335411336981041,0.67158010378599
0.7369950830797295,0.8610796098705731,0.6886778345478668
0.7428372258667695,0.8763378469597871,0.620943557308791
0.718353032186232,0.8983156731189189,0.6940718681215463
0.6778033349891094,0.908288998593501,0.6528748841784627
0.6557875296347838,0.9119334604431734,0.6386782850599085
0.6607098426266038,0.9116952058487712,0.6386782850599085
0.6496138642368764,0.9075031636668314,0.6510463243900882
0.6125368201562695,0.9091467344398492,0.6717172925392844
0.6125368201562695,0.8923942805857031,0.6679512534411719
0.5653875636175374,0.8736994926882928,0.6679512534411719
0.5490309271836196,0.8476510007310262,0.6540450501986372
0.508411817155057,0.7857544297624042,0.6582727357710257
0.5390286617265294,0.7672982503217294,0.6528415602929261
0.5509385702108021,0.7606444511124966,0.6482074004433104
0.5748001366173979,0.7563961342556216,0.6498705885687656
0.6121987953154925,0.7591863886778879,0.6899756518190652
0.6134347143692667,0.7585275942456158,0.6694379856792742
0.618364999898095,0.798896528850555,0.6588147717523702
0.5950707537701828,0.8358356771696426,0.6916615856560573
0.5895662423482319,0.8533235244775507,0.7214679666741773
0.5175544823443302,0.8638739812113142,0.6538868144283694
0.5508008524926713,0.8680337985707267,0.6435562387425263
0.5671393125953585,0.8607877607165281,0.6353170169151392
0.5798494382532349,0.885080996911493,0.62744879086791
0.6756059675993223,0.8799001249994961,0.6266856866527885
0.6977714902712119,0.8686584162295012,0.6402732231929562
0.72096586028444,0.8815546455285401,0.6303067613551157
0.6829561829156527,0.8554138139966699,0.6350117758402336
0.7249865644083976,0.8305565751617873,0.6347094939124731
0.7230639361416817,0.8089991921536822,0.5962719703826516
0.6990470054599335,0.8156392702704707,0.5662424687763175
0.7365793413622689,0.7885493367451691,0.494615566497206
0.7105819445753917,0.7795810264180771,0.5555206236224856
0.7256211210685335,0.7899477683370336,0.559198126593753
0.729769706386281,0.712074788075835,0.6106522254972715
0.7112710261083632,0.6827672692879534,0.6181554606316962
0.7112710261083632,0.7020710483548995,0.6406224654370704
0.7060479216386616,0.761506325176834,0.6802049343306201
0.6416334432085172,0.7529916963227387,0.6784156820092707
0.659657932143537,0.7459216935996329,0.6816045049440177
0.678567176588181,0.773108098660152,0.6888485438814919
0.6746679268513534,0.7884891935190359,0.6733377316403466
0.6746679268513534,0.7972519716627633,0.6695125869144569
0.7096684635037633,0.803193540031856,0.7252595992547297
0.6999842521631918,0.7960174730286194,0.770840312758871
0.7029808218535976,0.8440404925417411,0.7823261453016067
0.7159959110776255,0.8326005985466808,0.7701482138317376
0.7132544099574292,0.8104162921579598,0.7632811244972821
0.7161052789466561,0.7411935598871086,0.759055537583383
0.7220451159182689,0.7692045489949353,0.7431489921216746
0.7376602119944541,0.7238228816074426,0.7892302579533108
0.7539263704058535,0.7632386255412646,0.8076719033280684
0.7568519768282618,0.7632386255412646,0.8017304222449023
0.7798896156558075,0.7657327387423739,0.7571896686458855
0.7946005272749891,0.7657327387423739,0.7131574238980086
0.7961028352066684,0.747286318922799,0.7363134240448423
0.8377632083426546,0.747286318922799,0.7032352055757201
0.8537182623413669,0.7367442850288596,0.7121387239063142
0.8442644803750183,0.767741013358527,0.7459036513861761
0.8272512492985117,0.7873094683067551,0.7709665137784838
0.8178281787738638,0.8247171530029983,0.7772080072936276
0.8266177859301742,0.83905031845667,0.8069523140262038
0.8118449504251811,0.83905031845667,0.7785601318851667
0.8118449504251811,0.8481007931077306,0.7840074176651559
0.7636966211561557,0.8510344134093203,0.7575359434200777
0.8318210707874395,0.8795374079095493,0.7515474004005003
0.841950443976178,0.8678841167973216,0.7416495570858371
0.8546948629492415,0.8069684636102433,0.7382331287989709
0.8335444788718317,0.7971837903644922,0.738923597384541
0.8451522282545597,0.770381261112213,0.7517913615208544
0.8175953742055648,0.7699137982580195,0.7605457649207449
0.8230527255006487,0.755754968752001,0.7575117134515458
0.8261569205521314,0.7572882168591071,0.7482509047403999
0.8219164448351076,0.7197640548824757,0.7371137164459889
0.8061087188492927,0.737293935647182,0.734434054251543
0.8186458764422234,0.7462789193278642,0.75590935556711
0.8186458764422234,0.7485267687998798,0.7608045300659747
0.8061648035691286,0.6869462850073047,0.7946054672739922
